"statecode","countycode","v014_numerator","v014_denominator","v014_rawvalue","v014_cihigh","v014_cilow"
"40","115",234,7618,30.7167235494881,34.6524330191554,26.7810140798207
"45","071",234,9128,25.635407537248,28.9200520091943,22.3507630653018
"39","063",235,17684,13.28884867677,14.9879117306515,11.5897856228884
"48","241",235,7169,32.7800251081043,36.9711579083333,28.5888923078754
"48","449",236,8864,26.6245487364621,30.0214453217108,23.2276521512133
"17","077",237,15495,15.2952565343659,17.242582540429,13.3479305283028
"16","011",237,13607,17.4175056955979,19.6350272994744,15.1999840917213
"18","017",237,8012,29.5806290564154,33.3467069974972,25.8145511153335
"28","115",237,7706,30.755255644952,34.6708819704059,26.8396293194981
"54","019",237,7683,30.8473252635689,34.7746734952424,26.9199770318954
"56","005",237,11071,21.4072802818174,24.1327627553019,18.6817978083328
"01","001",238,13082,18.1929368598074,20.5043118251232,15.8815618944916
"21","073",238,12112,19.6499339498018,22.1464173791497,17.153450520454
"37","167",238,13347,17.8317224844534,20.0972059111607,15.5662390577462
"37","069",239,15294,15.6270432849483,17.6082689076848,13.6458176622119
"22","119",239,7319,32.6547342533133,36.7947622180805,28.5147062885461
"21","029",239,16881,14.1579290326402,15.9528976170921,12.3629604481884
"21","019",240,9058,26.4959152130713,29.8481109995878,23.1437194265549
"47","145",241,9862,24.43723382681,27.5225494224974,21.3519182311225
"47","105",241,9682,24.8915513323693,28.0342266478692,21.7488760168695
"55","039",241,22784,10.5775983146067,11.9130698035757,9.24212682563774
"13","137",242,11256,21.499644633973,24.2084616564289,18.7908276115171
"29","109",242,8800,27.5,30.9648232278141,24.0351767721859
"39","013",242,11383,21.259773346218,23.9383681283286,18.5811785641075
"55","117",242,24601,9.8369984959961,11.0763970734834,8.59759991850884
"13","103",243,15720,15.4580152671756,17.4016142649819,13.5144162693693
"27","105",243,5107,47.5817505384766,53.5643971500911,41.5991039268622
"51","660",243,31146,7.80196493931805,8.7829376563769,6.8209922222592
"40","111",243,8864,27.4142599277978,30.8611660926799,23.9673537629157
"48","223",243,8538,28.4609978917779,32.0395146691866,24.8824811143693
"39","147",244,13986,17.4460174460174,19.6350764142395,15.2569584777954
"48","273",244,9667,25.2405089479673,28.4075906413111,22.0734272546236
"41","017",245,35849,6.83422131719155,7.69000118974859,5.97844144463452
"12","063",246,8474,29.0299740382346,32.6577057820465,25.4022422944227
"05","123",246,4253,57.8415236303786,65.0696916992857,50.6133555614714
"22","011",246,7746,31.7583268783888,35.7270073324376,27.7896464243401
"53","045",246,11349,21.6759185831351,24.3846505240164,18.9671866422538
"26","117",247,12913,19.128010532022,21.5134994149449,16.7425216490991
"36","009",247,17814,13.8654990456944,15.5946905773652,12.1363075140236
"42","073",247,17658,13.9879941103183,15.7324622236484,12.2435259969881
"53","007",247,16290,15.1626764886433,17.0536413717117,13.271711605575
"21","177",248,6018,41.2097042206713,46.3386691369436,36.0807393043991
"38","101",248,14136,17.5438596491228,19.7273706045647,15.3603486936809
"27","163",248,61595,4.02630083610683,4.52741473928284,3.52518693293082
"53","027",248,13932,17.800746482917,20.0162296056651,15.5852633601689
"39","081",249,14674,16.9687883331062,19.0764807361726,14.8610959300398
"21","083",249,7640,32.5916230366492,36.6398270055755,28.543419067723
"28","085",249,7673,32.4514531474,36.4822466209562,28.4206596738438
"56","013",249,9185,27.1094175285792,30.4766770084482,23.7421580487102
"40","145",249,18559,13.4166711568511,15.0831552520393,11.750187061663
"48","459",249,9161,27.1804388167231,30.5565198474617,23.8043577859844
"13","117",250,66100,3.7821482602118,4.25098821587973,3.31330830454387
"28","003",250,7544,33.1389183457052,37.2468612234425,29.0309754679679
"17","199",250,12729,19.6401916882709,22.0748150734268,17.2055683031149
"37","093",251,11080,22.6534296028881,25.4559783262454,19.8508808795307
"17","177",251,8715,28.8009179575445,32.3639976884452,25.2378382266438
"39","143",251,12163,20.6363561621311,23.1893644540656,18.0833478701965
"47","099",251,9999,25.1025102510251,28.2080447899589,21.9969757120913
"12","089",252,16508,15.2653259025927,17.1501111835546,13.3805406216308
"22","039",252,7047,35.7598978288633,40.1751150018617,31.344680655865
"20","169",253,11467,22.06331211302,24.7820448672146,19.3445793588253
"39","043",253,14276,17.7220509946764,19.9058355626471,15.5382664267056
"47","045",253,7968,31.7520080321285,35.6646220497428,27.8393940145143
"51","165",253,19960,12.6753507014028,14.2372599445065,11.1134414582991
"47","043",253,11142,22.7068748878119,25.5049101141941,19.9088396614297
"13","047",254,14572,17.4306889925885,19.5743384437962,15.2870395413809
"29","201",254,7974,31.8535239528468,35.7709129424377,27.9361349632558
"18","063",254,40835,6.22015427941717,6.98511717406632,5.45519138476802
"42","019",254,44669,5.6862701202176,6.38557522673438,4.98696501370082
"40","123",254,9237,27.498105445491,30.8798592403376,24.1163516506444
"06","033",255,12174,20.9462789551503,23.5172244183042,18.3753334919964
"17","001",255,13513,18.8707170872493,21.1869081675746,16.554526006924
"26","091",256,21730,11.7809479981592,13.2241141279337,10.3377818683847
"48","165",256,6929,36.9461682782508,41.4720738923366,32.4202626641651
"01","039",257,7475,34.38127090301,38.5847746223528,30.1777671836672
"12","119",257,8886,28.9218996173756,32.4579327371244,25.3858664976269
"18","113",257,10459,24.5721388278038,27.5763639260051,21.5679137296025
"28","027",258,5252,49.1241431835491,55.1184808972296,43.1298054698687
"41","033",258,15254,16.9135964337223,18.9774656924249,14.8497271750197
"48","325",258,11997,21.505376344086,24.1295541945695,18.8811984936026
"13","305",259,6595,39.2721758908264,44.05507426858,34.4892775130728
"23","031",259,39641,6.5336394137383,7.32936138849386,5.73791743898275
"48","471",260,20309,12.8022059185583,14.3583657675577,11.2460460695588
"45","025",260,9251,28.1050697221922,31.5213544885234,24.688784955861
"12","039",262,9017,29.0562271265388,32.5746225518718,25.5378317012058
"41","035",263,13446,19.5597203629332,21.9236842548598,17.1957564710066
"51","800",263,20163,13.0436938947577,14.6201387933762,11.4672489961392
"23","011",264,25313,10.4294236163236,11.6875214532522,9.17132577939505
"20","155",264,14120,18.6968838526912,20.9522826165845,16.441485088798
"12","121",265,8653,30.6252166878539,34.3125492162667,26.9378841594412
"21","009",266,9485,28.0442804428044,31.4145105538627,24.6740503317461
"28","073",266,14570,18.2566918325326,20.450695442923,16.0626882221422
"26","045",266,22146,12.0111984105482,13.454647909482,10.5677489116144
"40","121",266,8892,29.9145299145299,33.5095178366383,26.3195419924215
"29","225",267,9258,28.8399222294232,32.2992724012964,25.38057205755
"36","105",267,15373,17.3681129252586,19.4514189742537,15.2848068762635
"29","159",268,9363,28.6233044964221,32.0502598382719,25.1963491545723
"02","050",269,5303,50.7260041485951,56.7879295031188,44.6640787940714
"04","009",269,9972,26.9755314881669,30.19919676645,23.7518662098838
"42","015",269,11605,23.1796639379578,25.9497104829848,20.4096173929307
"32","007",269,12282,21.901970363133,24.5193282979188,19.2846124283472
"37","165",270,7211,37.4427957287477,41.9090398531832,32.9765516043123
"51","047",270,12444,21.6972034715526,24.2852849872472,19.1091219558579
"47","053",271,11088,24.4408369408369,27.3508001588188,21.5308737228551
"01","033",272,10980,24.7723132969035,27.716315856543,21.8283107372639
"29","051",273,17200,15.8720930232558,17.7549136522118,13.9892723942999
"48","473",274,25380,10.795902285264,12.0742227305045,9.51758184002349
"48","401",274,11224,24.4119743406985,27.3025456967395,21.5214029846575
"01","071",275,10257,26.8109583698937,29.9798111480436,23.6421055917439
"48","341",275,5592,49.1773962804006,54.9897930875327,43.3649994732684
"01","059",276,6943,39.7522684718421,44.4421670088778,35.0623699348064
"45","029",276,7835,35.2265475430759,39.3825099607708,31.0705851253811
"39","173",276,39168,7.04656862745098,7.87790965948322,6.21522759541874
"45","033",276,6851,40.286089621953,45.038967383249,35.533211860657
"21","037",277,20483,13.5234096567886,15.1159938131671,11.93082550041
"29","043",277,20378,13.5930905878889,15.1938807181815,11.9923004575963
"47","019",277,10548,26.260902540766,29.3535173753416,23.1682877061905
"01","047",278,8379,33.1781835541234,37.0783781741311,29.2779889341157
"05","063",278,9212,30.1780286582718,33.7255461051937,26.6305112113499
"13","213",278,9514,29.2200966996006,32.6550063822835,25.7851870169177
"28","011",278,7618,36.4925177211867,40.7823222264433,32.2027132159301
"40","051",278,13143,21.1519440006087,23.6384182242292,18.6654697769881
"40","097",278,8343,33.3213472372048,37.2383711759613,29.4043232984484
"21","071",279,6712,41.5673420738975,46.4449425586175,36.6897415891775
"40","089",279,6939,40.2075226977951,44.9255590796139,35.4894863159763
"48","321",279,8110,34.4019728729963,38.438773668735,30.3651720772576
"55","133",279,86671,3.21906981573998,3.59680232665414,2.84133730482583
"27","007",280,12435,22.5170888620828,25.1545696051577,19.879608119008
"48","097",280,8752,31.9926873857404,35.7400677605274,28.2453070109534
"13","275",281,9929,28.3009366502165,31.6099896307695,24.9918836696635
"24","037",281,26974,10.4174390153481,11.6354855432606,9.19939248743565
"29","105",281,7898,35.5786275006331,39.7386157310599,31.4186392702063
"18","105",282,50766,5.55489894811488,6.2032462085361,4.90655168769366
"17","121",282,7451,37.8472688229768,42.2646620618096,33.4298755841439
"42","089",282,40267,7.00325328432712,7.82064710613017,6.18585946252407
"22","069",283,12383,22.8539126221433,25.51661984405,20.1912054002365
"47","013",283,7616,37.1586134453782,41.4879600221732,32.8292668685831
"55","073",283,28346,9.98377196077048,11.1469802980622,8.82056362347876
"20","061",284,5849,48.5553085997606,54.2025144658662,42.9081027336551
"36","101",284,18476,15.3712924875514,17.1590445502734,13.5835404248294
"04","007",285,9263,30.7675699017597,34.3396964602853,27.1954433432341
"27","109",285,34724,8.20757977191568,9.16048290265013,7.25467664118123
"36","111",285,39030,7.30207532667179,8.14984904718481,6.45430160615878
"37","125",285,19128,14.8996235884567,16.6294755495411,13.1697716273723
"26","149",286,13463,21.2434078585754,23.7054599769415,18.7813557402092
"23","001",286,24679,11.5888001944973,12.9319100315882,10.2456903574065
"39","087",286,11567,24.7255122330769,27.5911306016741,21.8598938644796
"25","021",287,158735,1.80804485463193,2.01722686060636,1.59886284865751
"01","009",288,12855,22.4037339556593,24.9912332156371,19.8162346956814
"28","083",288,7572,38.0348652931854,42.4276681176724,33.6420624686985
"49","005",288,48742,5.90866193426614,6.59107757143768,5.2262462970946
"20","055",289,10282,28.107372106594,31.3479867730014,24.8667574401867
"24","001",289,15119,19.1150208347113,21.3188702956545,16.9111713737681
"40","137",289,9555,30.2459445316588,33.7331240188383,26.7587650444793
"01","053",290,7660,37.8590078328982,42.2163965113859,33.5016191544105
"13","073",290,37283,7.77834401738058,8.67359379012461,6.88309424463654
"12","093",291,7341,39.6403759705762,44.1949455570215,35.085806384131
"30","029",291,19984,14.5616493194556,16.2347425607533,12.8885560781578
"29","213",292,13061,22.3566342546513,24.9209474528478,19.7923210564547
"54","033",293,12823,22.8495671839663,25.465943681393,20.2331906865396
"48","497",293,16789,17.451903031747,19.4502231119484,15.4535829515455
"19","061",294,23152,12.6986869384934,14.1502677639506,11.2471061130362
"30","013",294,15710,18.7141947803947,20.8534054278157,16.5749841329736
"48","467",294,13783,21.33062468258,23.7689181797131,18.8923311854469
"40","021",294,12660,23.2227488151659,25.8773301161916,20.5681675141402
"39","133",294,47312,6.21406831247886,6.92439548678951,5.50374113816822
"06","023",295,31004,9.51490130305767,10.6007000875094,8.4291025186059
"12","015",295,23178,12.7275865044439,14.1800028265227,11.2751701823651
"28","109",295,13256,22.2540736270368,24.7936108564531,19.7145363976205
"29","069",296,6513,45.4475664056502,50.6250752413338,40.2700575699667
"51","590",296,8858,33.4161210205464,37.2229752818703,29.6092667592225
"02","170",297,25078,11.8430496849829,13.1899684329549,10.4961309370108
"06","103",297,13895,21.3745951781216,23.8055436028531,18.9436467533902
"48","117",297,5201,57.1044029994232,63.5989287370974,50.609877261749
"47","035",297,9357,31.7409426098108,35.3508633495398,28.1310218700819
"12","051",298,10048,29.6576433121019,33.0249647634553,26.2903218607485
"29","091",298,8731,34.131256442561,38.0065108169968,30.2560020681252
"04","023",299,12780,23.39593114241,26.0478535424843,20.7440087423357
"37","105",299,13632,21.9336854460094,24.419862696079,19.4475081959397
"40","119",299,28886,10.3510351035104,11.524322103197,9.17774810382367
"28","149",299,9737,30.7076101468625,34.1883093635565,27.2269109301685
"36","089",301,31139,9.6663348212852,10.7583650432859,8.57430459928453
"21","121",301,6705,44.8918717375093,49.9634196991617,39.820323775857
"37","109",301,17361,17.3377109613502,19.2963958921075,15.3790260305928
"01","031",302,11992,25.1834556370914,28.0237798954375,22.3431313787453
"51","510",302,20105,15.0211390201442,16.7153030841127,13.3269749561758
"51","683",303,9451,32.0600994603746,35.6700364579026,28.4501624628466
"47","073",304,11295,26.9145639663568,29.9401299439893,23.8889979887243
"06","045",305,17231,17.7006557947885,19.6871875355628,15.7141240540141
"22","009",305,8081,37.7428536072268,41.9787066483459,33.5070005661078
"47","147",306,16204,18.8842261170081,21.0001232499192,16.7683289840971
"02","090",307,18360,16.7211328976035,18.5916108015879,14.8506549936191
"05","139",307,8056,38.1082423038729,42.3711487484053,33.8453358593405
"48","227",307,6606,46.4729034211323,51.671506859999,41.2742999822657
"26","005",308,25932,11.8772173376523,13.2036811814969,10.5507534938078
"21","107",308,9111,33.8052903084184,37.5807112719325,30.0298693449043
"28","087",310,13124,23.6208473026516,26.2503322957065,20.9913623095968
"51","179",310,40445,7.66472988008406,8.51797159225743,6.8114881679107
"55","087",310,41802,7.41591311420506,8.24145641473737,6.59036981367275
"12","109",311,63017,4.93517622228922,5.48367863423449,4.38667381034396
"53","041",311,15566,19.9794423744058,22.1999856413693,17.7588991074422
"47","123",312,9175,34.0054495912807,37.7788013728616,30.2320978096997
"05","091",315,8500,37.0588235294118,41.1513587205442,32.9662883382793
"41","019",315,19500,16.1538461538462,17.9377717499808,14.3699205577115
"23","019",316,33787,9.35270962204398,10.3839264248343,8.32149281925365
"42","039",316,18764,16.8407589000213,18.6975976399423,14.9839201601003
"34","027",316,110761,2.85298977076769,3.16755646947822,2.53842307205716
"37","161",316,13316,23.7308501051367,26.3473807536706,21.1143194566028
"28","113",317,10238,30.9630787263137,34.3716358543601,27.5545215982673
"40","135",317,8784,36.0883424408015,40.0611120078483,32.1155728737547
"42","097",317,16126,19.6576956467816,21.8217045688292,17.493686724734
"26","017",319,20008,15.9436225509796,17.6932586642845,14.1939864376747
"22","099",320,10894,29.3739673214614,32.592394518744,26.1555401241787
"22","117",320,9565,33.4553058024046,37.1209143635334,29.7896972412758
"29","037",320,24202,13.2220477646475,14.6707522472191,11.773343282076
"26","159",321,16139,19.8897081603569,22.0655732585446,17.7138430621692
"39","169",321,28430,11.2908899050299,12.5260741055101,10.0557057045497
"18","057",322,85433,3.76903538445331,4.18071403968087,3.35735672922576
"13","013",323,19940,16.1985957873621,17.9651711876128,14.4320203871114
"24","027",323,75654,4.26943717450498,4.73505053904616,3.8038238099638
